temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,space,temp_8,temp_9,temp_10,temp_11,temp_12,tiempo
49.63958740234375,49.181427001953125,47.469940185546875,49.306304931640625,50.301361083984375,50.439971923828125,49.39752197265625, ,25.517852783203125,32.885528564453125,32.851287841796875,1.5005116572342523,,2022-04-17 14:43:44
49.406585693359375,49.22808837890625,47.52276611328125,49.218353271484375,50.350128173828125,50.0947265625,49.37188720703125, ,25.283905029296875,32.885162353515625,32.309295654296875,1.5166586183562993,,2022-04-17 14:44:44
49.590423583984375,49.140594482421875,47.77911376953125,49.18719482421875,50.560150146484375,50.419769287109375,49.475067138671875, ,25.150604248046875,33.007476806640625,32.818115234375,1.4924035740649606,,2022-04-17 14:45:44
49.597625732421875,49.0799560546875,47.46392822265625,49.176727294921875,50.222991943359375,50.25823974609375,49.209381103515625, ,25.17138671875,32.612274169921875,32.347076416015625,1.5292678088090552,,2022-04-17 14:46:44
49.5654296875,49.16583251953125,47.6429443359375,49.32110595703125,50.305511474609375,50.339874267578125,49.426483154296875, ,25.306396484375,32.665313720703125,32.798095703125,1.5088411970964568,,2022-04-17 14:47:44
49.723236083984375,49.101837158203125,47.481781005859375,49.2642822265625,50.2843017578125,50.40283203125,49.293426513671875, ,25.352142333984375,32.797119140625,32.930816650390625,1.5010985174704725,,2022-04-17 14:48:44
49.42791748046875,48.793304443359375,47.603851318359375,49.304656982421875,50.391510009765625,50.204498291015625,49.251617431640625, ,25.163543701171875,32.705169677734375,32.30499267578125,1.506265378937008,,2022-04-17 14:49:44
49.6822509765625,49.16668701171875,47.388885498046875,49.2906494140625,50.30010986328125,50.6229248046875,49.393524169921875, ,25.182708740234375,32.540313720703125,32.969085693359375,1.5120924581692912,,2022-04-17 14:50:44
49.440521240234375,49.239013671875,47.71514892578125,49.293670654296875,50.378936767578125,50.26214599609375,49.314666748046875, ,25.135467529296875,32.8248291015625,32.511749267578125,1.5122474778543307,,2022-04-17 14:51:44
49.5924072265625,48.929412841796875,47.71258544921875,49.356292724609375,50.496124267578125,50.272979736328125,49.02716064453125, ,25.048828125,32.83502197265625,32.2110595703125,1.5182697157972442,,2022-04-17 14:52:44
