temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,space,temp_8,temp_9,temp_10,temp_11,temp_12,tiempo
49.488555908203125,49.142425537109375,47.729217529296875,49.3668212890625,50.3194580078125,50.334381103515625,49.16363525390625, ,23.480987548828125,32.065185546875,31.312469482421875,1.5988910248523625,,2022-04-17 15:04:23
49.609283447265625,49.5330810546875,47.63531494140625,49.510284423828125,50.3388671875,50.436553955078125,49.5504150390625, ,24.2781982421875,32.332366943359375,31.1798095703125,1.6159833292322834,,2022-04-17 15:05:23
49.5172119140625,49.272430419921875,47.681884765625,49.38909912109375,49.934967041015625,50.20831298828125,49.033599853515625, ,24.4254150390625,32.455780029296875,32.393829345703125,1.5393274790846458,,2022-04-17 15:06:23
49.560882568359375,49.26739501953125,47.675323486328125,49.38226318359375,50.201507568359375,50.32574462890625,49.33465576171875, ,24.459930419921875,32.238311767578125,32.290802001953125,1.5556156188484254,,2022-04-17 15:07:23
49.440765380859375,49.07550048828125,47.755096435546875,49.3323974609375,50.20867919921875,50.1295166015625,48.96905517578125, ,24.2464599609375,32.379302978515625,31.89984130859375,1.5528017347440946,,2022-04-17 15:08:23
49.711212158203125,49.108062744140625,47.5406494140625,49.539520263671875,50.30694580078125,50.44732666015625,49.254241943359375, ,24.353057861328125,32.52410888671875,32.1864013671875,1.546980191929134,,2022-04-17 15:09:23
49.54833984375,49.2491455078125,47.698516845703125,49.2073974609375,50.278564453125,50.27557373046875,49.24676513671875, ,24.337158203125,32.766326904296875,32.615020751953125,1.5155665600393702,,2022-04-17 15:10:23
49.5770263671875,49.3017578125,47.670989990234375,49.464080810546875,50.490325927734375,50.358306884765625,49.373199462890625, ,24.38604736328125,32.9306640625,32.940216064453125,1.4970513964074803,,2022-04-17 15:11:23
49.51336669921875,49.102691650390625,47.641815185546875,49.357208251953125,50.096038818359375,50.243621826171875,49.0166015625, ,24.506683349609375,32.543792724609375,32.3062744140625,1.5314339320866142,,2022-04-17 15:12:23
49.407012939453125,49.28955078125,47.81683349609375,49.4017333984375,50.410614013671875,50.348480224609375,49.42645263671875, ,24.532379150390625,32.65179443359375,32.406585693359375,1.5256373031496064,,2022-04-17 15:13:23
49.52294921875,49.23931884765625,47.665252685546875,49.3045654296875,50.0574951171875,50.150146484375,49.188812255859375, ,24.349395751953125,32.321868896484375,32.674957275390625,1.5314090182086615,,2022-04-17 15:14:23
49.68133544921875,49.540283203125,47.677459716796875,49.555450439453125,50.367584228515625,50.450286865234375,49.53851318359375, ,24.412933349609375,32.821502685546875,32.313232421875,1.5459877891240157,,2022-04-17 15:15:23
49.49755859375,49.04022216796875,47.47027587890625,49.47003173828125,50.038116455078125,50.1468505859375,48.972076416015625, ,24.798004150390625,32.587493896484375,32.423004150390625,1.5206074680118111,,2022-04-17 15:16:23
49.6593017578125,49.28570556640625,47.662384033203125,49.408233642578125,50.488006591796875,50.393341064453125,49.407958984375, ,24.3702392578125,32.22314453125,32.103912353515625,1.5700739726870079,,2022-04-17 15:17:23
49.508087158203125,49.2301025390625,47.7705078125,49.2296142578125,50.174072265625,50.22186279296875,49.15118408203125, ,24.556549072265625,32.63861083984375,32.534393310546875,1.5223265255905511,,2022-04-17 15:18:23
49.631256103515625,49.08843994140625,47.657257080078125,49.413543701171875,50.2392578125,50.3536376953125,49.200531005859375, ,24.411529541015625,32.433441162109375,32.343719482421875,1.5394409756397638,,2022-04-17 15:19:23
49.625823974609375,49.14581298828125,47.731536865234375,49.3359375,50.0396728515625,50.4031982421875,49.288421630859375, ,24.2667236328125,32.147491455078125,31.523895263671875,1.5919483575295277,,2022-04-17 15:20:23
49.58038330078125,49.3287353515625,47.68206787109375,49.485137939453125,50.37689208984375,50.342254638671875,49.36968994140625, ,24.42340087890625,32.387481689453125,32.28131103515625,1.552947065698819,,2022-04-17 15:21:23
49.466278076171875,49.258819580078125,47.77410888671875,49.350494384765625,49.933624267578125,50.154998779296875,49.17694091796875, ,24.31591796875,32.327056884765625,32.429595947265625,1.5406160802165354,,2022-04-17 15:22:23
49.605255126953125,49.039154052734375,47.80511474609375,49.46240234375,50.560638427734375,50.394287109375,49.2744140625, ,24.3211669921875,32.561431884765625,32.149505615234375,1.5390298966535434,,2022-04-17 15:23:23
49.561920166015625,49.154541015625,47.691314697265625,49.44024658203125,50.098876953125,50.287384033203125,49.07354736328125, ,24.498626708984375,32.34686279296875,32.128662109375,1.5529747477854334,,2022-04-17 15:24:23
49.674591064453125,49.29803466796875,47.735870361328125,49.56610107421875,50.31964111328125,50.382354736328125,49.33837890625, ,24.721527099609375,32.51556396484375,32.17578125,1.55480453371063,,2022-04-17 15:25:23
49.561431884765625,49.315460205078125,47.6627197265625,49.475128173828125,50.261749267578125,50.225921630859375,49.25445556640625, ,24.7261962890625,32.811676025390625,32.205322265625,1.5356928211122047,,2022-04-17 15:26:23
49.675872802734375,49.3226318359375,47.75421142578125,49.438995361328125,50.110626220703125,50.37139892578125,49.5279541015625, ,24.619964599609375,32.443939208984375,32.626007080078125,1.5388070558562992,,2022-04-17 15:27:23
49.576385498046875,49.1241455078125,47.673583984375,49.43695068359375,50.138397216796875,50.21337890625,49.08380126953125, ,24.69110107421875,32.377471923828125,31.6099853515625,1.574388225885827,,2022-04-17 15:28:23
49.706085205078125,49.333099365234375,47.754180908203125,49.50518798828125,50.220245361328125,50.45233154296875,49.489715576171875, ,24.47369384765625,32.472808837890625,32.492156982421875,1.5454133858267718,,2022-04-17 15:29:23
49.477752685546875,49.23175048828125,47.819488525390625,49.3135986328125,49.84918212890625,50.115081787109375,49.151641845703125, ,24.461456298828125,32.557159423828125,33.070526123046875,1.500403697096457,,2022-04-17 15:30:23
49.859649658203125,49.38507080078125,47.854461669921875,49.371795654296875,50.404541015625,50.479827880859375,49.454742431640625, ,24.3851318359375,32.5943603515625,33.038330078125,1.5244511257381892,,2022-04-17 15:31:23
49.564117431640625,49.2607421875,47.725494384765625,49.299102783203125,50.015289306640625,50.0765380859375,49.12921142578125, ,24.557952880859375,32.204742431640625,31.990631103515625,1.5705971641240157,,2022-04-17 15:32:23
49.651641845703125,49.360870361328125,47.87884521484375,49.441925048828125,50.563385009765625,50.424835205078125,49.460052490234375, ,24.65960693359375,32.485137939453125,32.2359619140625,1.5552640563484252,,2022-04-17 15:33:23
